id,menus_appeared,true_menus_count
526471,2,1
526482,12,11
526487,39,38
526513,28,27
526516,2,1
526520,42,41
526521,4,3
526543,6,4
526556,2,1
526575,14,11
526591,74,73
526595,10,7
526606,6,5
526608,5,3
526662,2,1
526663,2,1
526664,2,1
526665,2,1
526666,2,1
526674,5,6
526678,101,100
526687,2,1
526688,48,46
526721,17,15
526734,102,98
526758,4,3
526772,5,4
526775,2,1
526777,15,13
526798,7,6
526819,18,17
526821,652,651
526824,12,9
526826,8,6
526833,23,19
526847,44,40
526855,53,44
526856,447,445
526860,4,3
526864,7,6
526865,417,408
526866,290,289
526869,987,982
526883,16,15
526884,3,2
526885,3,2
526911,20,18
526918,3,2
526920,112,111
526921,8,7
526932,5,4
526933,5,4
526934,2,1
526937,14,13
526946,26,27
526950,14,13
526968,160,159
526972,187,186
526995,74,73
526997,42,41
526999,66,65
527001,136,135
527003,74,72
527010,45,43
527013,5,4
527014,174,172
527018,189,185
527020,65,64
527022,8,7
527030,12,11
527038,38,37
527039,4,3
527045,25,22
527060,4,3
527062,18,16
527064,13,12
527072,7,6
527080,60,59
527081,3,2
527084,25,24
527086,504,502
527088,2,1
527099,81,82
527113,175,169
527119,4,2
527130,12,7
527131,3,1
527138,8,7
527145,33,28
527147,89,88
527156,4,3
527157,3,2
527160,2,1
527166,113,112
527172,3,2
527174,348,346
527180,69,68
527183,20,19
527191,23,22
527199,2,1
527203,6,5
527217,110,109
527218,268,267
527223,130,114
527224,5,4
527227,6,5
527230,5,4
527231,14,13
527234,7,6
527238,5,4
527239,81,80
527241,15,13
527243,185,184
527248,11,10
527251,16,14
527263,24,23
527266,175,174
527271,157,156
527280,55,54
527287,118,117
527294,18,16
527297,8,6
527301,436,428
527316,2,1
527319,5,4
527323,44,43
527329,2,1
527332,16,11
527335,7,6
527336,64,63
527341,4,3
527344,9,8
527364,13,12
527369,7,6
527370,4,3
527386,12,11
527394,7,6
527400,10,9
527402,1,2
527405,7,6
527406,18,17
527410,2,1
527411,2,1
527413,4,3
527416,4,3
527426,4,3
527441,4,3
527444,8,7
527446,2,1
527451,7,6
527452,13,11
527454,3,2
527465,2,1
527476,24,23
527479,44,42
527481,3,2
527489,2,1
527490,27,23
527494,2,1
527498,3,2
527500,49,35
527502,6,4
527503,40,39
527505,8,7
527506,17,13
527513,96,95
527515,20,19
527518,4,1
527519,9,8
527520,4,3
527521,3,2
527527,3,2
527551,3,2
527560,66,65
527565,4,3
527569,3,2
527588,3,2
527595,25,23
527599,5,2
527600,3,2
527601,2,1
527606,2,1
527631,28,27
527633,2,1
527637,3,1
527640,5,4
527641,44,40
527654,34,32
527658,4,3
527665,14,13
527669,15,10
527682,2,1
527683,2,1
527684,2,1
527685,9,8
527689,2,1
527692,2,1
527693,2,1
527694,2,1
527695,2,1
527696,2,1
527698,2,1
527699,2,1
527700,2,1
527701,2,1
527702,2,1
527703,2,1
527705,7,6
527711,2,1
527724,3,1
527725,2,1
527732,2,1
527734,25,24
527748,26,25
527750,62,61
527751,15,14
527761,31,30
527779,20,19
527797,4,3
527807,33,31
527825,376,372
527830,10,9
527836,80,78
527842,29,28
527845,275,260
527846,100,101
527847,14,13
527851,76,75
527858,15,13
527861,6,5
527863,208,199
527864,37,34
527874,19,17
527875,2,1
527877,26,25
527879,33,31
527887,8,7
527901,65,59
527903,15,14
527907,5,4
527912,2,1
527913,16,15
527932,2,1
527933,2,1
527934,2,1
527936,559,553
527938,2,1
527956,14,10
527964,19,18
527965,122,120
527966,53,52
527970,8,7
527986,3,2
527988,19,10
527991,12,8
527996,4,3
528001,15,14
528005,13,12
528006,10,9
528020,10,6
528022,26,25
528035,70,69
528040,2,1
528043,31,23
528044,19,18
528047,2,1
528048,2,1
528049,2,1
528050,2,1
528051,2,1
528052,27,24
528053,2,1
528068,2,1
528077,19,10
528079,11,9
528085,14,13
528086,5,4
528090,35,33
528093,2,1
528096,2,1
528109,7,6
528110,2,1
528111,2,1
528112,2,1
528113,2,1
528114,2,1
528115,2,1
528117,72,68
528122,24,23
528130,10,9
528131,4,3
528138,188,186
528140,10,9
528146,8,4
528155,26,25
528157,5,4
528158,54,50
528160,12,10
528174,17,16
528175,17,14
528184,9,8
528185,14,13
528188,7,5
528195,5,4
528207,2,1
528208,17,15
528209,28,27
528224,39,38
528227,24,22
528229,5,4
528235,2,1
528236,4,5
528238,7,6
528245,10,6
528247,4,2
528258,7,6
528266,213,206
528276,9,6
528287,11,10
528314,4,3
528326,154,152
528332,9,8
528349,3,2
528370,2,1
528375,2,1
528376,2,1
528385,6,5
528412,3,2
528417,3,2
528418,2,1
528420,8,4
528424,27,26
528439,6,5
528445,15,14
528447,4,5
528463,2,1
528466,6,3
528468,3,2
528472,2,1
528473,6,5
528476,2,1
528477,2,1
528478,2,1
528483,2,1
528484,8,7
528485,2,1
528486,4,3
528487,3,2
528489,3,1
528491,2,1
528496,8,7
528500,2,1
528501,3,2
528506,14,5
528515,2,1
528517,8,7
528518,36,35
528526,3,1
528527,2,1
528528,2,1
528529,2,1
528530,2,1
528532,2,1
528553,12,10
528557,24,23
528563,2,1
528564,2,1
528568,2,1
528570,2,1
528571,2,1
528572,2,1
528573,2,1
528579,2,1
528580,2,1
528581,2,1
528582,2,1
528583,2,1
528585,2,1
528586,11,10
528590,4,2
528601,23,21
528614,2,1
528615,2,1
528617,3,1
528618,2,1
528619,2,1
528620,2,1
528621,3,1
528622,2,1
528623,2,1
528624,2,1
528625,2,1
528626,2,1
528627,2,1
528628,2,1
528630,2,1
528640,3,2
528642,8,7
528643,3,2
528644,4,3
528658,4,3
528666,12,10
528678,3,2
528686,6,5
528687,4,3
528689,2,1
528693,6,5
528694,2,1
528716,3,4
528720,2,1
528724,3,4
528732,3,2
528739,7,6
528741,2,1
528748,5,4
528752,3,1
528753,3,1
528761,3,4
528776,3,2
528780,17,16
528801,10,9
528807,2,1
528808,2,1
528811,2,1
528812,9,6
528814,5,4
528825,22,18
528842,59,56
528853,2,1
528858,2,1
528860,20,19
528863,4,3
528870,3,1
528871,2,1
528872,2,1
528873,2,1
528875,6,5
528877,2,1
528878,2,1
528895,2,1
528900,3,2
528904,2,1
528907,2,1
528908,3,4
528911,4,1
528927,8,6
528974,4,2
528997,7,3
529024,60,58
529025,11,10
529028,2,1
529055,2,1
529069,30,26
529079,19,14
529084,2,1
529085,2,1
529086,2,1
529087,3,2
529092,7,5
529097,11,7
529098,3,1
529099,2,1
529100,2,1
529101,2,1
529102,3,2
529103,2,1
529106,12,11
529116,7,6
529135,5,4
529136,7,6
529145,4,5
529160,2,1
529171,2,1
529172,2,1
529175,4,3
529177,7,6
529188,16,15
529195,18,13
529209,53,52
529211,27,26
529216,17,16
529221,28,27
529222,10,7
529227,2,1
529235,24,20
529251,2,1
529252,2,1
529253,2,1
529256,2,1
529271,2,1
529272,7,6
529281,2,1
529282,2,1
529283,2,1
529284,2,1
529287,2,1
529288,2,1
529289,2,1
529290,2,1
529298,12,13
529299,12,11
529304,3,1
529306,9,8
529308,2,1
529313,14,11
529319,3,2
529321,4,3
529328,2,1
529338,10,9
529343,12,11
529345,92,45
529346,26,23
529347,15,13
529351,9,7
529357,14,13
529358,14,13
529363,84,82
529365,13,12
529367,9,8
529369,102,101
529376,7,6
529381,7,6
529382,7,6
529386,3,1
529387,7,5
529388,3,2
529390,2,1
529395,21,20
529398,6,5
529402,2,1
529404,6,4
529405,6,4
529408,19,14
529411,2,1
529413,330,318
529415,16,15
529416,2,1
529417,4,3
529423,10,9
529425,7,6
529433,4,3
529444,4,3
529460,19,10
529472,2,1
529494,3,2
529495,10,9
529512,2,1
529519,2,1
529522,2,1
529523,2,1
529530,3,2
529532,5,4
529535,5,4
529542,3,2
529547,3,2
529552,22,21
529575,4,1
529581,2,1
529585,3,1
529586,3,1
529587,2,1
529588,2,1
529589,2,1
529593,3,2
529595,31,30
529600,24,23
529601,3,2
529609,2,1
529610,8,4
529611,3,2
529612,7,5
529614,4,3
529626,10,9
529627,71,70
529630,27,26
529632,3,2
529634,9,8
529636,14,12
529637,2,3
529638,1,2
529656,98,93
529659,2,1
529664,8,7
529666,2,1
529687,2,1
529689,2,1
529690,2,1
529691,2,1
529692,2,1
529693,2,1
529694,2,1
529695,2,1
529703,4,3
529708,2,1
529717,2,1
529726,5,3
529734,5,4
529745,11,10
529748,4,1
529756,30,29
529758,6,5
529762,3,2
529767,48,45
529768,78,76
529777,3,2
529780,4,3
529781,7,6
529791,5,4
529792,3,2
529804,9,7
529828,6,5
529839,41,36
529840,40,35
529861,4,3
529862,2,1
529863,20,19
529868,14,13
529873,16,15
529875,24,21
529877,4,3
529878,3,2
529879,6,5
529880,3,2
529881,4,3
529882,5,4
529885,2,1
529886,3,2
529887,4,3
529890,4,3
529892,2,1
529893,6,5
529898,29,27
529900,4,3
529903,33,32
529911,23,11
529922,41,39
529924,3,2
529932,8,6
529934,26,25
529935,45,42
529946,4,3
529955,7,5
529959,12,11
529970,1,2
529976,50,49
529977,2,1
529978,3,2
529981,5,3
529985,4,3
529998,3,2
529999,4,3
530001,23,22
530003,5,3
530014,8,7
530017,3,2
530023,27,25
530025,3,2
530039,3,2
530041,3,1
530047,6,5
530068,7,5
530075,6,5
530094,3,1
530097,3,2
530104,15,14
530112,10,9
530113,3,2
530120,2,1
530145,112,106
530146,28,27
530149,3,1
530167,2,1
530168,2,1
530191,5,4
530193,2,1
530196,4,3
530197,4,3
530218,2,1
530221,2,1
530229,4,3
530230,4,3
530231,8,7
530236,61,59
530237,4,3
530238,5,4
530241,3,2
530254,4,3
530257,5,4
530260,8,7
530264,77,76
530265,136,134
530282,2,1
530294,36,35
530296,38,37
530300,40,37
530329,2,1
530333,18,17
530334,5,4
530339,3,2
530342,8,7
530349,4,3
530359,29,28
530365,4,3
530373,24,23
530383,11,10
530385,37,34
530388,4,3
530390,2,1
530391,2,1
530398,3,1
530424,3,2
530425,2,1
530426,3,1
530427,2,1
530429,2,1
530430,2,1
530431,2,1
530432,2,1
530433,2,1
530435,6,5
530437,3,2
530438,3,2
530440,2,1
530441,2,1
530442,2,1
530443,2,1
530444,2,1
530445,2,1
530446,2,1
530447,2,1
530448,2,1
530449,2,1
530450,2,1
530451,2,1
530452,2,1
530453,2,1
530454,2,1
530455,2,1
530464,2,1
530470,3,1
530472,4,3
530473,3,1
530485,2,1
530500,2,1
530505,2,1
530510,7,3
530514,18,17
530518,5,3
530522,73,71
530570,2,1
530572,9,8
530573,7,6
530576,5,4
530586,2,1
530589,12,11
530592,2,1
530605,70,62
530607,4,1
530608,11,7
530617,4,3
530622,4,2
530624,4,3
530654,5,2
530659,2,1
530660,3,2
530667,3,1
530690,2,1
530693,147,145
530704,2,1
530706,3,2
530718,2,3
530720,2,3
530721,3,4
530722,2,3
530735,4,3
530741,6,5
530745,50,49
530754,7,6
530757,35,2
530764,50,15
530766,4,2
530777,77,76
530786,164,159
530805,89,86
530806,10,9
530819,116,109
530834,49,48
530843,7,5
530883,5,3
530887,24,23
530890,2,1
530893,5,4
530894,11,10
530917,7,6
530926,8,7
530937,35,34
530949,34,2
530952,6,5
530956,32,30
530971,5,4
530978,7,6
530995,4,3
530996,3,2
531030,3,2
531053,4,3
531054,2,1
531063,9,8
531067,4,3
531077,3,2
531082,4,3
531138,4,3
531140,2,1
531154,4,2
531157,4,3
531166,2,1
531174,2,1
531195,2,1
531202,40,39
531230,8,7
531239,4,3
531276,2,1
531387,15,14
531392,5,3
531395,3,2
531396,2,1
531406,2,1
531439,22,20
531440,2,1
531462,6,5
531477,14,13
531478,50,49
531485,132,131
531487,4,3
531528,3,2
531544,30,29
531576,46,45
531588,6,5
531592,2,1
531593,2,1
531594,41,40
531695,48,47
531719,3,2
531720,22,21
531722,264,256
531726,78,77
531729,42,41
531732,65,63
531739,82,79
531741,88,85
531745,31,30
531750,282,275
531766,2,1
531774,13,12
531775,14,13
531797,2,1
531804,34,33
531807,6,5
531818,2,1
531839,88,87
531840,146,145
531841,168,167
531845,159,155
531849,43,42
531869,14,13
531870,14,13
531880,10,9
531892,24,23
531915,56,55
531916,48,45
531920,21,20
531935,13,12
531940,63,60
531948,248,242
531966,36,34
531989,35,33
532002,14,13
532004,10,9
532007,203,197
532024,81,79
532025,20,18
532027,29,27
532029,23,20
532030,24,22
532031,31,28
532032,29,27
532033,23,21
532034,24,19
532035,27,25
532036,20,19
532037,26,22
532038,23,22
532040,24,22
532041,22,21
532042,11,10
532044,12,11
532093,70,69
532095,8,7
532101,10,8
532141,32,31
532170,2,1
532171,29,26
532179,8,7
532314,2,1
532315,2,1
532316,2,1
532317,2,1
532324,9,8
532548,16,14
532560,14,13
532575,14,13
532605,5,4
532610,9,8
532633,3,2
532634,3,2
532675,17,16
532734,12,10
532760,3,2
532762,4,3
532771,3,2
532795,10,9
532796,12,9
532809,9,8
532810,10,9
532846,4,3
532863,2,1
532864,2,1
532886,9,8
532894,10,9
532897,7,6
532911,32,31
532914,22,17
532915,19,18
532916,24,23
532917,26,25
532918,21,20
532919,17,16
532920,32,25
532921,26,24
532923,24,22
532924,28,21
532925,33,28
532928,21,20
532931,22,21
532933,22,21
532934,27,23
532960,12,11
532961,21,20
532968,8,7
532987,6,5
533055,7,4
533059,16,15
533060,27,26
533063,2,1
533064,3,2
533089,7,6
533091,3,2
533092,3,2
533097,19,18
533098,14,13
533156,18,14
533218,16,15
533271,13,11
533275,4,2
533285,5,4
533347,5,4
533386,25,24
533412,15,14
533469,50,47
533477,24,21
533478,22,21
533514,7,6
533520,5,4
533569,2,1
533580,17,16
533596,6,5
533600,3,2
533639,3,2
533642,2,1
533652,4,3
533673,3,2
533695,235,227
533697,29,28
533699,29,28
533700,27,26
533703,9,8
533743,2,1
533751,2,1
533761,4,2
533777,3,2
533800,2,1
533815,5,4
533824,2,1
533838,4,3
533839,4,3
533863,4,3
533874,14,13
533876,2,1
533899,3,2
533907,7,6
533930,7,6
533953,2,1
533954,2,1
533955,2,1
533959,2,1
533991,2,1
534048,6,5
534069,58,57
534100,6,5
534147,13,12
534179,1,2
534217,3,2
534383,5,4
534396,2,1
534467,4,3
534496,11,10
534525,3,2
534533,6,5
534550,3,2
534602,4,3
534626,4,3
534638,2,1
534643,3,2
534663,11,10
534668,2,1
534669,2,1
534697,3,2
534701,5,4
534708,2,1
534762,2,1
534870,3,2
534890,2,1
534910,8,7
534925,33,32
534945,2,1
534959,2,1
534991,2,1
535022,29,28
535025,15,14
535033,21,19
535039,6,5
535047,14,13
535055,60,50
535057,32,29
535058,62,59
535059,55,53
535074,4,3
535075,2,1
535093,3,2
535102,2,1
535120,13,12
535121,4,3
535122,4,3
535125,2,1
535126,37,36
535133,4,3
535134,4,3
535139,4,3
535140,4,3
535141,4,3
535143,4,3
535144,4,3
535145,4,3
535182,11,10
535189,7,6
535194,4,3
535199,53,52
535205,134,128
535215,5,4
535219,8,7
535238,75,69
535253,26,25
535273,2,1
535276,2,1
535278,2,1
535284,2,1
535285,2,1
535316,10,9
535334,2,1
535358,2,1
535415,2,1
535417,3,2
535445,145,142
535446,111,104
535458,2,1
535459,4,3
535470,10,9
535471,8,7
535482,5,4
535485,12,11
535539,6,5
535540,31,29
535541,6,4
535542,6,4
535543,5,3
535544,5,3
535549,5,4
535588,6,5
535592,4,3
535598,7,6
535600,8,7
535647,2,1
535681,9,8
535682,10,9
535685,7,6
535692,7,6
535697,4,3
535724,3,2
535754,9,8
535795,7,4
535796,2,1
535798,4,3
535801,4,3
535813,9,8
535819,10,8
535822,2,1
535824,9,7
535841,4,3
535846,2,1
535857,2,1
535869,1,2
535894,7,6
535898,5,4
535928,5,4
535929,5,4
535949,2,1
535967,6,5
535968,6,5
536029,7,6
536046,8,7
536052,5,4
536057,7,6
536094,11,10
536095,5,4
536116,2,1
536133,3,2
536155,2,1
536163,3,2
536164,4,3
536205,2,1
536209,2,1
536218,2,1
536226,2,1
536227,2,1
536239,3,2
536247,2,1
536248,2,1
536252,2,1
536253,2,1
536255,2,1
536256,2,1
536257,2,1
536285,22,21
536288,79,78
536290,57,55
536303,64,62
536308,2,1
536319,27,26
536322,3,2
536331,21,18
536347,3,2
536348,3,2
536367,6,5
536369,6,5
536371,6,5
536373,6,5
536376,3,2
536416,3,2
536435,13,12
536456,4,3
536480,4,3
536493,44,40
536503,40,36
536508,3,2
536599,2,1
536614,2,1
536616,12,11
536651,6,5
536657,10,9
536661,2,1
536667,3,2
536668,4,3
536685,7,6
536694,4,3
536699,3,2
536707,6,5
536708,20,19
536712,43,41
536713,17,16
536717,13,12
536780,2,1
536781,2,1
536801,2,1
536802,2,1
536803,2,1
536835,6,5
536837,2,1
536840,2,1
536844,14,13
536847,19,18
536862,3,2
536863,3,2
536922,2,1
536938,4,3
536951,23,21
536959,22,21
536960,22,21
536990,2,1
536991,2,1
536992,2,1
536993,2,1
536994,2,1
536995,2,1
536996,2,1
536997,2,1
536998,2,1
536999,2,1
537000,2,1
537001,2,1
537002,2,1
537003,2,1
537004,2,1
537005,2,1
537006,2,1
537007,2,1
537008,2,1
537009,2,1
537010,2,1
537011,2,1
537012,2,1
537013,2,1
537014,3,1
537015,2,1
537016,2,1
537017,2,1
537018,2,1
537026,4,3
537041,8,7
537053,7,6
537054,3,2
537059,7,6
537070,6,4
537071,3,2
537072,7,6
537075,15,14
537087,38,37
537089,5,4
537101,8,7
537102,4,3
537117,3,2
537126,2,1
537134,6,5
537143,14,13
537144,5,4
537160,2,1
537176,2,1
537188,11,10
537189,2,1
537191,2,1
537197,5,3
537198,4,3
537199,5,3
537200,5,3
537201,4,3
537205,2,1
537208,2,1
537213,3,2
537230,2,1
537232,2,1
537235,3,2
537241,2,1
537242,2,1
537251,4,3
537256,2,1
537257,2,1
537265,3,2
537269,2,1
537270,3,1
537272,4,3
537282,2,1
537285,3,2
537286,2,1
537287,2,1
537298,2,1
537306,5,4
537307,2,1
537308,3,1
537312,5,3
537322,2,1
537344,2,1
537350,3,2
537366,2,1
537369,3,2
537381,2,1
537382,4,3
537386,5,4
537393,2,1
537409,2,1
537412,3,2
537413,7,6
537423,2,1
537424,2,1
537433,4,3
537434,4,2
537441,2,1
537448,3,2
537459,2,1
537461,2,1
537463,2,1
537477,4,3
537480,3,1
537483,2,1
537484,2,1
537502,2,1
537510,2,1
537513,2,1
537523,2,1
537537,9,8
537538,9,8
537545,3,2
537548,2,1
537549,9,7
537558,2,1
537562,2,1
537567,2,1
537568,2,1
537581,4,3
537605,2,1
537606,11,10
537615,3,2
537617,2,1
537621,2,1
537634,2,1
537635,2,1
537647,2,1
537651,2,1
537656,2,1
537669,2,1
537672,2,1
537692,2,1
537698,21,19
537711,12,11
537712,2,1
537713,2,1
537714,2,1
537715,2,1
537718,3,2
537719,3,2
537720,2,1
537721,3,2
537722,2,1
537723,3,2
537724,3,2
537725,3,2
537738,16,15
537751,10,9
537752,10,9
537753,10,9
537754,10,9
537755,10,9
537757,45,44
537760,8,7
537768,2,1
537769,2,1
537805,3,2
537815,2,1
537893,4,3
537937,4,3
537938,12,11
537944,10,9
537946,2,1
537952,2,1
537953,2,1
537954,2,1
537962,3,1
537965,3,2
538043,2,1
538044,2,1
538045,2,1
538046,2,1
538047,2,1
538048,2,1
538049,2,1
538050,2,1
538051,2,1
538052,2,1
538053,2,1
538054,2,1
538055,2,1
538056,2,1
538058,2,1
538059,2,1
538060,2,1
538061,2,1
538062,2,1
538063,2,1
538064,2,1
538065,2,1
538066,2,1
538068,2,1
538071,2,1
538080,2,1
538081,2,1
538082,2,1
538083,2,1
538084,3,2
538090,2,1
538091,2,1
538092,2,1
538093,2,1
538094,2,1
538095,2,1
538096,2,1
538097,2,1
538098,2,1
538108,2,1
538111,2,1
538114,2,1
538115,2,1
538116,2,1
538117,2,1
538118,2,1
538119,2,1
538120,2,1
538121,2,1
538123,2,1
538124,2,1
538125,2,1
538126,2,1
538127,2,1
538128,2,1
538129,2,1
538130,2,1
538131,2,1
538132,2,1
538133,3,1
538136,2,1
538137,8,7
538140,22,20
538155,3,2
538156,2,1
538165,2,1
538173,5,4
538176,31,29
538180,3,2
538183,7,6
538184,2,1
538185,2,1
538186,3,2
538187,7,6
538189,3,2
538191,4,3
538195,5,4
538196,2,1
538197,2,1
538198,2,1
538199,3,2
538200,4,3
538201,4,3
538202,5,4
538203,5,4
538204,4,3
538205,4,3
538208,3,2
538209,2,1
538211,7,6
538213,8,7
538218,8,7
538219,6,5
538222,3,2
538223,5,4
538224,5,4
538240,3,2
538241,6,5
538252,3,2
538258,5,4
538265,2,1
538266,2,1
538268,3,2
538269,9,8
538272,3,2
538276,2,1
538277,2,1
538278,12,11
538280,3,2
538281,2,1
538282,2,1
538283,2,1
538284,2,1
538285,2,1
538286,2,1
538287,2,1
538288,2,1
538289,3,2
538290,4,3
538291,2,1
538292,5,3
538293,3,2
538294,7,6
538295,2,1
538299,2,1
538300,2,1
538305,2,1
538307,2,1
538309,3,2
538310,2,1
538311,2,1
538312,2,1
538313,2,1
538314,2,1
538315,2,1
538316,2,1
538317,2,1
538318,2,1
538319,2,1
538320,2,1
538321,2,1
538322,2,1
538325,2,1
538331,2,1
538332,2,1
538333,2,1
538334,2,1
538335,2,1
538336,2,1
538337,2,1
538338,2,1
538339,2,1
538340,2,1
538343,2,1
538344,2,1
538360,2,1
538367,2,1
538368,2,1
538384,6,5
538530,3,2
538531,3,2
538542,3,1
538543,2,1
538558,2,1
538572,2,1
538620,2,1
538655,2,1
538659,2,1
538663,2,1
538673,13,12
538676,2,1
538678,2,1
538679,2,1
538695,9,8
538704,2,1
538724,3,2
538726,3,2
538768,12,10
538774,2,1
538807,2,1
538837,2,1
538841,2,1
538900,2,1
538919,2,1
538920,2,1
538952,2,1
538965,2,1
538989,3,2
538997,2,1
538998,2,1
538999,2,1
539027,2,1
539045,2,1
539052,2,1
539057,2,1
539092,2,1
539095,2,1
539103,2,1
539111,2,1
539133,2,1
539138,2,1
539158,2,1
539169,3,2
539200,2,1
539201,2,1
539204,2,1
539210,3,2
539236,2,1
539241,2,1
539245,2,1
539246,2,1
539247,2,1
539248,2,1
539249,2,1
539250,2,1
539254,2,1
539255,2,1
539257,2,1
539258,2,1
539259,2,1
539260,2,1
539261,2,1
539275,2,1
539355,2,1
539362,2,1
539393,2,1
539439,2,1
539440,2,1
539444,2,1
539445,2,1
539474,3,1
539478,2,1
